#    L    TT             EE             BB             TE          
  1133   0.125382E+04   0.142831E+02   0.921740E-01  -0.451151E+02
  1134   0.125331E+04   0.141868E+02   0.921846E-01  -0.442105E+02
  1135   0.125266E+04   0.140952E+02   0.921942E-01  -0.433028E+02
  1136   0.125195E+04   0.140090E+02   0.922029E-01  -0.423941E+02
  1137   0.125117E+04   0.139267E+02   0.922105E-01  -0.414814E+02
  1138   0.125032E+04   0.138506E+02   0.922172E-01  -0.405685E+02
  1139   0.124941E+04   0.137776E+02   0.922229E-01  -0.396529E+02
  1140   0.124836E+04   0.137108E+02   0.922275E-01  -0.387377E+02
  1141   0.124725E+04   0.136472E+02   0.922311E-01  -0.378213E+02
  1142   0.124607E+04   0.135897E+02   0.922337E-01  -0.369052E+02
  1143   0.124482E+04   0.135361E+02   0.922352E-01  -0.359900E+02
  1144   0.124336E+04   0.134871E+02   0.922356E-01  -0.350758E+02
  1145   0.124198E+04   0.134443E+02   0.922350E-01  -0.341624E+02
  1146   0.124046E+04   0.134053E+02   0.922333E-01  -0.332505E+02
  1147   0.123888E+04   0.133718E+02   0.922306E-01  -0.323409E+02
  1148   0.123716E+04   0.133421E+02   0.922267E-01  -0.314335E+02
  1149   0.123544E+04   0.133179E+02   0.922217E-01  -0.305298E+02
  1150   0.123359E+04   0.132982E+02   0.922157E-01  -0.296289E+02
  1151   0.123174E+04   0.132832E+02   0.922085E-01  -0.287316E+02
  1152   0.122968E+04   0.132729E+02   0.922002E-01  -0.278385E+02
  1153   0.122770E+04   0.132679E+02   0.921908E-01  -0.269504E+02
  1154   0.122559E+04   0.132675E+02   0.921803E-01  -0.260656E+02
  1155   0.122340E+04   0.132718E+02   0.921686E-01  -0.251865E+02
  1156   0.122108E+04   0.132799E+02   0.921558E-01  -0.243136E+02
  1157   0.121869E+04   0.132927E+02   0.921419E-01  -0.234455E+02
  1158   0.121631E+04   0.133109E+02   0.921269E-01  -0.225844E+02
  1159   0.121386E+04   0.133329E+02   0.921107E-01  -0.217294E+02
  1160   0.121120E+04   0.133603E+02   0.920934E-01  -0.208827E+02
  1161   0.120862E+04   0.133915E+02   0.920749E-01  -0.200420E+02
  1162   0.120590E+04   0.134274E+02   0.920553E-01  -0.192097E+02
  1163   0.120311E+04   0.134680E+02   0.920346E-01  -0.183854E+02
  1164   0.120034E+04   0.135131E+02   0.920127E-01  -0.175694E+02
  1165   0.119742E+04   0.135621E+02   0.919897E-01  -0.167614E+02
  1166   0.119436E+04   0.136158E+02   0.919656E-01  -0.159630E+02
  1167   0.119138E+04   0.136733E+02   0.919404E-01  -0.151741E+02
  1168   0.118827E+04   0.137355E+02   0.919140E-01  -0.143939E+02
  1169   0.118516E+04   0.138016E+02   0.918865E-01  -0.136253E+02
  1170   0.118198E+04   0.138715E+02   0.918579E-01  -0.128654E+02
  1171   0.117866E+04   0.139461E+02   0.918281E-01  -0.121170E+02
  1172   0.117535E+04   0.140246E+02   0.917973E-01  -0.113794E+02
  1173   0.117198E+04   0.141070E+02   0.917654E-01  -0.106525E+02
  1174   0.116853E+04   0.141926E+02   0.917323E-01  -0.993749E+01
  1175   0.116502E+04   0.142821E+02   0.916982E-01  -0.923413E+01
  1176   0.116137E+04   0.143755E+02   0.916629E-01  -0.854317E+01
  1177   0.115780E+04   0.144735E+02   0.916266E-01  -0.786412E+01
  1178   0.115409E+04   0.145740E+02   0.915892E-01  -0.719763E+01
  1179   0.115045E+04   0.146799E+02   0.915507E-01  -0.654387E+01
  1180   0.114668E+04   0.147891E+02   0.915112E-01  -0.590311E+01
  1181   0.114291E+04   0.149006E+02   0.914706E-01  -0.527560E+01
  1182   0.113900E+04   0.150161E+02   0.914290E-01  -0.466162E+01
  1183   0.113510E+04   0.151349E+02   0.913863E-01  -0.406128E+01
  1184   0.113113E+04   0.152561E+02   0.913426E-01  -0.347495E+01
  1185   0.112716E+04   0.153820E+02   0.912978E-01  -0.290266E+01
  1186   0.112312E+04   0.155104E+02   0.912521E-01  -0.234483E+01
  1187   0.111910E+04   0.156421E+02   0.912053E-01  -0.180155E+01
  1188   0.111500E+04   0.157762E+02   0.911576E-01  -0.127318E+01
  1189   0.111083E+04   0.159136E+02   0.911088E-01  -0.759605E+00
  1190   0.110667E+04   0.160536E+02   0.910591E-01  -0.261246E+00
  1191   0.110244E+04   0.161968E+02   0.910084E-01   0.221997E+00
  1192   0.109821E+04   0.163425E+02   0.909568E-01   0.689701E+00
  1193   0.109391E+04   0.164908E+02   0.909042E-01   0.114189E+01
  1194   0.108962E+04   0.166416E+02   0.908507E-01   0.157851E+01
  1195   0.108533E+04   0.167951E+02   0.907963E-01   0.199929E+01
  1196   0.108090E+04   0.169518E+02   0.907409E-01   0.240381E+01
  1197   0.107654E+04   0.171096E+02   0.906847E-01   0.279237E+01
  1198   0.107212E+04   0.172700E+02   0.906275E-01   0.316358E+01
  1199   0.106770E+04   0.174323E+02   0.905695E-01   0.351970E+01
  1200   0.106320E+04   0.175972E+02   0.905107E-01   0.385917E+01
  1201   0.105879E+04   0.177633E+02   0.904509E-01   0.418128E+01
  1202   0.105423E+04   0.179327E+02   0.903904E-01   0.448752E+01
  1203   0.104974E+04   0.181032E+02   0.903290E-01   0.477645E+01
  1204   0.104519E+04   0.182757E+02   0.902668E-01   0.504883E+01
  1205   0.104064E+04   0.184486E+02   0.902038E-01   0.530394E+01
  1206   0.103609E+04   0.186242E+02   0.901401E-01   0.554255E+01
  1207   0.103161E+04   0.188010E+02   0.900756E-01   0.576320E+01
  1208   0.102707E+04   0.189797E+02   0.900103E-01   0.596813E+01
  1209   0.102245E+04   0.191589E+02   0.899443E-01   0.615588E+01
  1210   0.101790E+04   0.193394E+02   0.898775E-01   0.632573E+01
  1211   0.101329E+04   0.195218E+02   0.898101E-01   0.647842E+01
  1212   0.100875E+04   0.197047E+02   0.897420E-01   0.661473E+01
  1213   0.100413E+04   0.198881E+02   0.896732E-01   0.673467E+01
  1214   0.999597E+03   0.200736E+02   0.896037E-01   0.683676E+01
  1215   0.995060E+03   0.202588E+02   0.895337E-01   0.692176E+01
  1216   0.990524E+03   0.204454E+02   0.894629E-01   0.698968E+01
  1217   0.985839E+03   0.206325E+02   0.893916E-01   0.704128E+01
  1218   0.981304E+03   0.208209E+02   0.893197E-01   0.707507E+01
  1219   0.976694E+03   0.210084E+02   0.892472E-01   0.709329E+01
  1220   0.972158E+03   0.211965E+02   0.891742E-01   0.709372E+01
  1221   0.967623E+03   0.213845E+02   0.891006E-01   0.707784E+01
  1222   0.963086E+03   0.215738E+02   0.890265E-01   0.704419E+01
  1223   0.958550E+03   0.217631E+02   0.889520E-01   0.699572E+01
  1224   0.954012E+03   0.219507E+02   0.888769E-01   0.692873E+01
  1225   0.949548E+03   0.221397E+02   0.888014E-01   0.684544E+01
  1226   0.945083E+03   0.223280E+02   0.887254E-01   0.674660E+01
  1227   0.940691E+03   0.225161E+02   0.886490E-01   0.663071E+01
  1228   0.936223E+03   0.227042E+02   0.885722E-01   0.649926E+01
  1229   0.931828E+03   0.228915E+02   0.884950E-01   0.635076E+01
  1230   0.927282E+03   0.230781E+02   0.884175E-01   0.618742E+01
  1231   0.922883E+03   0.232646E+02   0.883396E-01   0.600776E+01
  1232   0.918482E+03   0.234497E+02   0.882614E-01   0.581324E+01
  1233   0.914226E+03   0.236355E+02   0.881828E-01   0.560164E+01
  1234   0.909895E+03   0.238191E+02   0.881040E-01   0.537591E+01
  1235   0.905857E+03   0.240027E+02   0.880249E-01   0.513455E+01
  1236   0.901669E+03   0.241841E+02   0.879456E-01   0.487829E+01
  1237   0.897477E+03   0.243649E+02   0.878660E-01   0.460637E+01
  1238   0.893356E+03   0.245449E+02   0.877862E-01   0.431952E+01
  1239   0.889232E+03   0.247228E+02   0.877062E-01   0.401771E+01
  1240   0.885105E+03   0.249001E+02   0.876261E-01   0.370243E+01
  1241   0.881122E+03   0.250753E+02   0.875458E-01   0.337215E+01
  1242   0.877062E+03   0.252505E+02   0.874654E-01   0.302909E+01
  1243   0.873072E+03   0.254222E+02   0.873848E-01   0.267003E+01
  1244   0.869152E+03   0.255940E+02   0.873042E-01   0.229873E+01
  1245   0.865302E+03   0.257638E+02   0.872235E-01   0.191354E+01
  1246   0.861448E+03   0.259307E+02   0.871427E-01   0.151613E+01
  1247   0.857589E+03   0.260963E+02   0.870619E-01   0.110493E+01
  1248   0.853800E+03   0.262599E+02   0.869811E-01   0.680562E+00
  1249   0.850080E+03   0.264230E+02   0.869002E-01   0.243899E+00
  1250   0.846430E+03   0.265825E+02   0.868194E-01  -0.205241E+00
  1251   0.842774E+03   0.267393E+02   0.867387E-01  -0.666740E+00
  1252   0.839262E+03   0.268955E+02   0.866579E-01  -0.114040E+01
  1253   0.835671E+03   0.270483E+02   0.865773E-01  -0.162556E+01
  1254   0.832148E+03   0.271984E+02   0.864967E-01  -0.212219E+01
  1255   0.828694E+03   0.273473E+02   0.864163E-01  -0.263015E+01
  1256   0.825383E+03   0.274927E+02   0.863360E-01  -0.314884E+01
  1257   0.822065E+03   0.276362E+02   0.862558E-01  -0.367826E+01
  1258   0.818742E+03   0.277763E+02   0.861758E-01  -0.421801E+01
  1259   0.815486E+03   0.279144E+02   0.860959E-01  -0.476785E+01
  1260   0.812298E+03   0.280492E+02   0.860163E-01  -0.532743E+01
  1261   0.809178E+03   0.281821E+02   0.859368E-01  -0.589657E+01
  1262   0.806126E+03   0.283123E+02   0.858576E-01  -0.647477E+01
  1263   0.803141E+03   0.284392E+02   0.857786E-01  -0.706208E+01
  1264   0.800150E+03   0.285635E+02   0.856999E-01  -0.765823E+01
  1265   0.797300E+03   0.286845E+02   0.856214E-01  -0.826272E+01
  1266   0.794442E+03   0.288029E+02   0.855433E-01  -0.887515E+01
  1267   0.791652E+03   0.289172E+02   0.854654E-01  -0.949554E+01
  1268   0.788936E+03   0.290304E+02   0.853878E-01  -0.101236E+02
  1269   0.786295E+03   0.291381E+02   0.853106E-01  -0.107585E+02
  1270   0.783690E+03   0.292432E+02   0.852337E-01  -0.114011E+02
  1271   0.781160E+03   0.293459E+02   0.851572E-01  -0.120499E+02
  1272   0.778674E+03   0.294452E+02   0.850810E-01  -0.127050E+02
  1273   0.776232E+03   0.295405E+02   0.850053E-01  -0.133663E+02
  1274   0.773864E+03   0.296319E+02   0.849299E-01  -0.140332E+02
  1275   0.771555E+03   0.297207E+02   0.848549E-01  -0.147049E+02
  1276   0.769298E+03   0.298063E+02   0.847804E-01  -0.153823E+02
  1277   0.767106E+03   0.298887E+02   0.847063E-01  -0.160638E+02
  1278   0.764974E+03   0.299671E+02   0.846326E-01  -0.167503E+02
  1279   0.762907E+03   0.300415E+02   0.845594E-01  -0.174403E+02
  1280   0.760907E+03   0.301135E+02   0.844867E-01  -0.181354E+02
  1281   0.758966E+03   0.301815E+02   0.844144E-01  -0.188327E+02
  1282   0.757090E+03   0.302455E+02   0.843427E-01  -0.195335E+02
  1283   0.755273E+03   0.303064E+02   0.842714E-01  -0.202374E+02
  1284   0.753522E+03   0.303634E+02   0.842007E-01  -0.209442E+02
  1285   0.751823E+03   0.304171E+02   0.841305E-01  -0.216526E+02
  1286   0.750189E+03   0.304662E+02   0.840608E-01  -0.223634E+02
  1287   0.748621E+03   0.305122E+02   0.839917E-01  -0.230750E+02
  1288   0.747119E+03   0.305542E+02   0.839231E-01  -0.237891E+02
  1289   0.745675E+03   0.305930E+02   0.838551E-01  -0.245027E+02
  1290   0.744290E+03   0.306273E+02   0.837877E-01  -0.252181E+02
  1291   0.742971E+03   0.306583E+02   0.837208E-01  -0.259339E+02
  1292   0.741710E+03   0.306840E+02   0.836545E-01  -0.266500E+02
  1293   0.740508E+03   0.307080E+02   0.835889E-01  -0.273666E+02
  1294   0.739379E+03   0.307274E+02   0.835238E-01  -0.280800E+02
  1295   0.738302E+03   0.307428E+02   0.834594E-01  -0.287946E+02
  1296   0.737283E+03   0.307552E+02   0.833956E-01  -0.295061E+02
  1297   0.736330E+03   0.307636E+02   0.833324E-01  -0.302175E+02
  1298   0.735435E+03   0.307682E+02   0.832699E-01  -0.309266E+02
  1299   0.734592E+03   0.307689E+02   0.832080E-01  -0.316342E+02
  1300   0.733823E+03   0.307650E+02   0.831467E-01  -0.323389E+02
  1301   0.733112E+03   0.307587E+02   0.830861E-01  -0.330406E+02
  1302   0.732453E+03   0.307477E+02   0.830262E-01  -0.337388E+02
  1303   0.731852E+03   0.307329E+02   0.829670E-01  -0.344349E+02
  1304   0.731310E+03   0.307150E+02   0.829084E-01  -0.351268E+02
  1305   0.730827E+03   0.306924E+02   0.828505E-01  -0.358160E+02
  1306   0.730388E+03   0.306675E+02   0.827933E-01  -0.364995E+02
  1307   0.730023E+03   0.306380E+02   0.827368E-01  -0.371782E+02
  1308   0.729708E+03   0.306046E+02   0.826809E-01  -0.378544E+02
  1309   0.729438E+03   0.305666E+02   0.826258E-01  -0.385235E+02
  1310   0.729234E+03   0.305262E+02   0.825713E-01  -0.391888E+02
  1311   0.729075E+03   0.304820E+02   0.825176E-01  -0.398478E+02
  1312   0.728996E+03   0.304346E+02   0.824646E-01  -0.405008E+02
  1313   0.728946E+03   0.303827E+02   0.824122E-01  -0.411485E+02
  1314   0.728956E+03   0.303276E+02   0.823606E-01  -0.417888E+02
  1315   0.729010E+03   0.302694E+02   0.823097E-01  -0.424230E+02
  1316   0.729123E+03   0.302066E+02   0.822595E-01  -0.430499E+02
  1317   0.729287E+03   0.301422E+02   0.822100E-01  -0.436701E+02
  1318   0.729489E+03   0.300724E+02   0.821612E-01  -0.442823E+02
  1319   0.729742E+03   0.299995E+02   0.821131E-01  -0.448880E+02
  1320   0.730040E+03   0.299235E+02   0.820658E-01  -0.454850E+02
  1321   0.730382E+03   0.298451E+02   0.820191E-01  -0.460748E+02
  1322   0.730777E+03   0.297614E+02   0.819732E-01  -0.466552E+02
  1323   0.731216E+03   0.296752E+02   0.819279E-01  -0.472271E+02
  1324   0.731701E+03   0.295859E+02   0.818834E-01  -0.477912E+02
  1325   0.732222E+03   0.294935E+02   0.818395E-01  -0.483452E+02
  1326   0.732797E+03   0.293979E+02   0.817964E-01  -0.488908E+02
  1327   0.733394E+03   0.292999E+02   0.817539E-01  -0.494273E+02
  1328   0.734051E+03   0.291988E+02   0.817121E-01  -0.499524E+02
  1329   0.734739E+03   0.290938E+02   0.816711E-01  -0.504691E+02
  1330   0.735465E+03   0.289856E+02   0.816307E-01  -0.509753E+02
  1331   0.736236E+03   0.288749E+02   0.815909E-01  -0.514710E+02
  1332   0.737031E+03   0.287611E+02   0.815519E-01  -0.519570E+02
  1333   0.737872E+03   0.286442E+02   0.815135E-01  -0.524310E+02
  1334   0.738744E+03   0.285255E+02   0.814758E-01  -0.528954E+02
  1335   0.739648E+03   0.284029E+02   0.814387E-01  -0.533487E+02
  1336   0.740590E+03   0.282786E+02   0.814023E-01  -0.537894E+02
  1337   0.741564E+03   0.281503E+02   0.813665E-01  -0.542198E+02
  1338   0.742562E+03   0.280203E+02   0.813313E-01  -0.546384E+02
  1339   0.743600E+03   0.278871E+02   0.812968E-01  -0.550461E+02
  1340   0.744662E+03   0.277521E+02   0.812629E-01  -0.554428E+02
  1341   0.745750E+03   0.276154E+02   0.812296E-01  -0.558263E+02
  1342   0.746862E+03   0.274754E+02   0.811970E-01  -0.561982E+02
  1343   0.748006E+03   0.273329E+02   0.811649E-01  -0.565577E+02
  1344   0.749176E+03   0.271880E+02   0.811334E-01  -0.569049E+02
  1345   0.750357E+03   0.270419E+02   0.811024E-01  -0.572390E+02
  1346   0.751571E+03   0.268926E+02   0.810721E-01  -0.575623E+02
  1347   0.752811E+03   0.267415E+02   0.810423E-01  -0.578718E+02
  1348   0.754061E+03   0.265886E+02   0.810130E-01  -0.581683E+02
  1349   0.755346E+03   0.264323E+02   0.809843E-01  -0.584519E+02
  1350   0.756634E+03   0.262757E+02   0.809561E-01  -0.587225E+02
  1351   0.757949E+03   0.261166E+02   0.809285E-01  -0.589801E+02
  1352   0.759269E+03   0.259555E+02   0.809013E-01  -0.592241E+02
  1353   0.760615E+03   0.257941E+02   0.808747E-01  -0.594552E+02
  1354   0.761966E+03   0.256301E+02   0.808485E-01  -0.596735E+02
  1355   0.763344E+03   0.254642E+02   0.808229E-01  -0.598781E+02
  1356   0.764735E+03   0.252979E+02   0.807977E-01  -0.600707E+02
  1357   0.766131E+03   0.251290E+02   0.807729E-01  -0.602483E+02
  1358   0.767525E+03   0.249589E+02   0.807486E-01  -0.604109E+02
  1359   0.768932E+03   0.247876E+02   0.807247E-01  -0.605622E+02
  1360   0.770330E+03   0.246166E+02   0.807013E-01  -0.606986E+02
  1361   0.771755E+03   0.244422E+02   0.806782E-01  -0.608223E+02
  1362   0.773165E+03   0.242673E+02   0.806556E-01  -0.609310E+02
  1363   0.774588E+03   0.240912E+02   0.806333E-01  -0.610286E+02
  1364   0.775988E+03   0.239146E+02   0.806114E-01  -0.611106E+02
  1365   0.777476E+03   0.237367E+02   0.805899E-01  -0.611784E+02
  1366   0.778889E+03   0.235577E+02   0.805687E-01  -0.612343E+02
  1367   0.780302E+03   0.233773E+02   0.805479E-01  -0.612761E+02
  1368   0.781788E+03   0.231979E+02   0.805274E-01  -0.613039E+02
  1369   0.783200E+03   0.230165E+02   0.805072E-01  -0.613175E+02
  1370   0.784612E+03   0.228353E+02   0.804873E-01  -0.613186E+02
  1371   0.786024E+03   0.226535E+02   0.804677E-01  -0.613055E+02
  1372   0.787436E+03   0.224711E+02   0.804484E-01  -0.612792E+02
  1373   0.788848E+03   0.222888E+02   0.804294E-01  -0.612396E+02
  1374   0.790261E+03   0.221060E+02   0.804106E-01  -0.611858E+02
  1375   0.791675E+03   0.219226E+02   0.803920E-01  -0.611196E+02
  1376   0.793089E+03   0.217392E+02   0.803736E-01  -0.610392E+02
  1377   0.794505E+03   0.215568E+02   0.803555E-01  -0.609463E+02
  1378   0.795922E+03   0.213721E+02   0.803376E-01  -0.608401E+02
  1379   0.797265E+03   0.211898E+02   0.803198E-01  -0.607206E+02
  1380   0.798611E+03   0.210054E+02   0.803022E-01  -0.605885E+02
  1381   0.799958E+03   0.208225E+02   0.802848E-01  -0.604423E+02
  1382   0.801158E+03   0.206396E+02   0.802675E-01  -0.602828E+02
  1383   0.802509E+03   0.204567E+02   0.802504E-01  -0.601114E+02
  1384   0.803713E+03   0.202747E+02   0.802334E-01  -0.599267E+02
  1385   0.804919E+03   0.200926E+02   0.802164E-01  -0.597294E+02
  1386   0.806128E+03   0.199113E+02   0.801996E-01  -0.595194E+02
  1387   0.807266E+03   0.197307E+02   0.801828E-01  -0.592968E+02
  1388   0.808554E+03   0.195500E+02   0.801661E-01  -0.590623E+02
  1389   0.809697E+03   0.193701E+02   0.801495E-01  -0.588144E+02
  1390   0.810769E+03   0.191916E+02   0.801328E-01  -0.585560E+02
  1391   0.811918E+03   0.190138E+02   0.801162E-01  -0.582850E+02
  1392   0.812996E+03   0.188367E+02   0.800996E-01  -0.580019E+02
  1393   0.814077E+03   0.186609E+02   0.800830E-01  -0.577069E+02
  1394   0.815088E+03   0.184858E+02   0.800664E-01  -0.574013E+02
  1395   0.816102E+03   0.183113E+02   0.800498E-01  -0.570829E+02
  1396   0.817120E+03   0.181390E+02   0.800331E-01  -0.567547E+02
  1397   0.818068E+03   0.179672E+02   0.800163E-01  -0.564144E+02
  1398   0.818946E+03   0.177961E+02   0.799994E-01  -0.560628E+02
  1399   0.819828E+03   0.176277E+02   0.799825E-01  -0.557005E+02
  1400   0.820715E+03   0.174599E+02   0.799654E-01  -0.553275E+02
  1401   0.821531E+03   0.172927E+02   0.799482E-01  -0.549439E+02
  1402   0.822352E+03   0.171283E+02   0.799309E-01  -0.545502E+02
  1403   0.823104E+03   0.169652E+02   0.799135E-01  -0.541458E+02
  1404   0.823787E+03   0.168040E+02   0.798959E-01  -0.537314E+02
  1405   0.824549E+03   0.166434E+02   0.798781E-01  -0.533070E+02
  1406   0.825167E+03   0.164855E+02   0.798601E-01  -0.528739E+02
  1407   0.825717E+03   0.163289E+02   0.798419E-01  -0.524308E+02
  1408   0.826421E+03   0.161734E+02   0.798235E-01  -0.519784E+02
  1409   0.826908E+03   0.160207E+02   0.798049E-01  -0.515165E+02
  1410   0.827475E+03   0.158692E+02   0.797860E-01  -0.510467E+02
  1411   0.827973E+03   0.157196E+02   0.797669E-01  -0.505675E+02
  1412   0.828404E+03   0.155726E+02   0.797475E-01  -0.500795E+02
  1413   0.828692E+03   0.154276E+02   0.797278E-01  -0.495836E+02
  1414   0.829061E+03   0.152844E+02   0.797078E-01  -0.490788E+02
  1415   0.829362E+03   0.151432E+02   0.796875E-01  -0.485668E+02
  1416   0.829670E+03   0.150046E+02   0.796669E-01  -0.480473E+02
