#    L    TT             EE             TE             PP             TP          
  4071   0.126385E+01   0.434664E-01  -0.334395E-01   0.103269E+05   0.790625E+00
  4072   0.125849E+01   0.434723E-01  -0.332930E-01   0.103188E+05   0.789528E+00
  4073   0.125328E+01   0.434790E-01  -0.331558E-01   0.103106E+05   0.788436E+00
  4074   0.124791E+01   0.434851E-01  -0.330269E-01   0.103025E+05   0.787351E+00
  4075   0.124269E+01   0.434921E-01  -0.329095E-01   0.102944E+05   0.786271E+00
  4076   0.123754E+01   0.434999E-01  -0.328019E-01   0.102862E+05   0.785198E+00
  4077   0.123239E+01   0.435073E-01  -0.327042E-01   0.102781E+05   0.784131E+00
  4078   0.122723E+01   0.435155E-01  -0.326149E-01   0.102700E+05   0.783069E+00
  4079   0.122215E+01   0.435232E-01  -0.325347E-01   0.102619E+05   0.782014E+00
  4080   0.121706E+01   0.435319E-01  -0.324650E-01   0.102538E+05   0.780965E+00
  4081   0.121204E+01   0.435400E-01  -0.324037E-01   0.102457E+05   0.779921E+00
  4082   0.120709E+01   0.435484E-01  -0.323523E-01   0.102376E+05   0.778884E+00
  4083   0.120206E+01   0.435571E-01  -0.323091E-01   0.102295E+05   0.777852E+00
  4084   0.119718E+01   0.435660E-01  -0.322758E-01   0.102214E+05   0.776826E+00
  4085   0.119222E+01   0.435744E-01  -0.322508E-01   0.102134E+05   0.775806E+00
  4086   0.118740E+01   0.435824E-01  -0.322340E-01   0.102053E+05   0.774791E+00
  4087   0.118257E+01   0.435907E-01  -0.322256E-01   0.101972E+05   0.773783E+00
  4088   0.117789E+01   0.435986E-01  -0.322276E-01   0.101892E+05   0.772780E+00
  4089   0.117313E+01   0.436061E-01  -0.322372E-01   0.101811E+05   0.771782E+00
  4090   0.116836E+01   0.436140E-01  -0.322521E-01   0.101731E+05   0.770790E+00
  4091   0.116366E+01   0.436214E-01  -0.322759E-01   0.101651E+05   0.769804E+00
  4092   0.115903E+01   0.436278E-01  -0.323087E-01   0.101570E+05   0.768824E+00
  4093   0.115432E+01   0.436353E-01  -0.323498E-01   0.101490E+05   0.767848E+00
  4094   0.114975E+01   0.436402E-01  -0.323976E-01   0.101410E+05   0.766879E+00
  4095   0.114525E+01   0.436463E-01  -0.324536E-01   0.101330E+05   0.765915E+00
  4096   0.114067E+01   0.436513E-01  -0.325163E-01   0.101250E+05   0.764956E+00
  4097   0.113622E+01   0.436553E-01  -0.325857E-01   0.101170E+05   0.764002E+00
  4098   0.113185E+01   0.436590E-01  -0.326640E-01   0.101090E+05   0.763054E+00
  4099   0.112739E+01   0.436617E-01  -0.327467E-01   0.101010E+05   0.762112E+00
  4100   0.112300E+01   0.436641E-01  -0.328384E-01   0.100931E+05   0.761174E+00
  4101   0.111868E+01   0.436656E-01  -0.329352E-01   0.100851E+05   0.760242E+00
  4102   0.111442E+01   0.436668E-01  -0.330395E-01   0.100771E+05   0.759316E+00
  4103   0.111015E+01   0.436663E-01  -0.331505E-01   0.100692E+05   0.758394E+00
  4104   0.110595E+01   0.436649E-01  -0.332668E-01   0.100612E+05   0.757478E+00
  4105   0.110182E+01   0.436625E-01  -0.333884E-01   0.100533E+05   0.756568E+00
  4106   0.109760E+01   0.436600E-01  -0.335168E-01   0.100454E+05   0.755662E+00
  4107   0.109360E+01   0.436558E-01  -0.336520E-01   0.100374E+05   0.754763E+00
  4108   0.108952E+01   0.436515E-01  -0.337920E-01   0.100295E+05   0.753869E+00
  4109   0.108550E+01   0.436440E-01  -0.339374E-01   0.100216E+05   0.752980E+00
  4110   0.108154E+01   0.436372E-01  -0.340890E-01   0.100137E+05   0.752098E+00
  4111   0.107758E+01   0.436295E-01  -0.342446E-01   0.100058E+05   0.751221E+00
  4112   0.107369E+01   0.436202E-01  -0.344058E-01   0.999787E+04   0.750349E+00
  4113   0.106986E+01   0.436093E-01  -0.345726E-01   0.998998E+04   0.749484E+00
  4114   0.106602E+01   0.435977E-01  -0.347435E-01   0.998209E+04   0.748624E+00
  4115   0.106224E+01   0.435844E-01  -0.349201E-01   0.997421E+04   0.747770E+00
  4116   0.105854E+01   0.435704E-01  -0.351001E-01   0.996634E+04   0.746922E+00
  4117   0.105482E+01   0.435549E-01  -0.352851E-01   0.995847E+04   0.746080E+00
  4118   0.105124E+01   0.435378E-01  -0.354751E-01   0.995061E+04   0.745244E+00
  4119   0.104751E+01   0.435200E-01  -0.356687E-01   0.994275E+04   0.744414E+00
  4120   0.104399E+01   0.435000E-01  -0.358666E-01   0.993491E+04   0.743590E+00
  4121   0.104045E+01   0.434792E-01  -0.360674E-01   0.992706E+04   0.742772E+00
  4122   0.103691E+01   0.434570E-01  -0.362726E-01   0.991923E+04   0.741961E+00
  4123   0.103344E+01   0.434326E-01  -0.364815E-01   0.991140E+04   0.741155E+00
  4124   0.103003E+01   0.434067E-01  -0.366942E-01   0.990358E+04   0.740356E+00
  4125   0.102661E+01   0.433802E-01  -0.369091E-01   0.989576E+04   0.739563E+00
  4126   0.102326E+01   0.433523E-01  -0.371278E-01   0.988795E+04   0.738776E+00
  4127   0.101997E+01   0.433222E-01  -0.373489E-01   0.988014E+04   0.737996E+00
  4128   0.101674E+01   0.432908E-01  -0.375738E-01   0.987235E+04   0.737222E+00
  4129   0.101336E+01   0.432579E-01  -0.378004E-01   0.986455E+04   0.736455E+00
  4130   0.101019E+01   0.432230E-01  -0.380302E-01   0.985677E+04   0.735694E+00
  4131   0.100701E+01   0.431867E-01  -0.382618E-01   0.984899E+04   0.734940E+00
  4132   0.100389E+01   0.431491E-01  -0.384951E-01   0.984122E+04   0.734192E+00
  4133   0.100084E+01   0.431095E-01  -0.387318E-01   0.983345E+04   0.733451E+00
  4134   0.997778E+00   0.430678E-01  -0.389695E-01   0.982569E+04   0.732716E+00
  4135   0.994706E+00   0.430255E-01  -0.392091E-01   0.981793E+04   0.731988E+00
  4136   0.991773E+00   0.429812E-01  -0.394499E-01   0.981018E+04   0.731267E+00
  4137   0.988904E+00   0.429349E-01  -0.396926E-01   0.980244E+04   0.730553E+00
  4138   0.985950E+00   0.428873E-01  -0.399366E-01   0.979471E+04   0.729846E+00
  4139   0.983135E+00   0.428378E-01  -0.401811E-01   0.978697E+04   0.729145E+00
  4140   0.980309E+00   0.427870E-01  -0.404277E-01   0.977925E+04   0.728452E+00
  4141   0.977473E+00   0.427343E-01  -0.406741E-01   0.977153E+04   0.727765E+00
  4142   0.974775E+00   0.426796E-01  -0.409219E-01   0.976382E+04   0.727085E+00
  4143   0.972066E+00   0.426238E-01  -0.411703E-01   0.975612E+04   0.726413E+00
  4144   0.969347E+00   0.425652E-01  -0.414188E-01   0.974842E+04   0.725747E+00
  4145   0.966765E+00   0.425063E-01  -0.416672E-01   0.974072E+04   0.725089E+00
  4146   0.964173E+00   0.424447E-01  -0.419156E-01   0.973303E+04   0.724437E+00
  4147   0.961570E+00   0.423812E-01  -0.421642E-01   0.972535E+04   0.723793E+00
  4148   0.959030E+00   0.423159E-01  -0.424120E-01   0.971768E+04   0.723157E+00
  4149   0.956554E+00   0.422501E-01  -0.426600E-01   0.971001E+04   0.722527E+00
  4150   0.954067E+00   0.421811E-01  -0.429067E-01   0.970235E+04   0.721905E+00
  4151   0.951643E+00   0.421117E-01  -0.431536E-01   0.969469E+04   0.721290E+00
  4152   0.949208E+00   0.420397E-01  -0.433992E-01   0.968704E+04   0.720683E+00
  4153   0.946836E+00   0.419667E-01  -0.436444E-01   0.967939E+04   0.720083E+00
  4154   0.944453E+00   0.418910E-01  -0.438884E-01   0.967176E+04   0.719490E+00
  4155   0.942208E+00   0.418143E-01  -0.441306E-01   0.966412E+04   0.718904E+00
  4156   0.939879E+00   0.417351E-01  -0.443717E-01   0.965650E+04   0.718324E+00
  4157   0.937613E+00   0.416555E-01  -0.446117E-01   0.964888E+04   0.717752E+00
  4158   0.935410E+00   0.415733E-01  -0.448500E-01   0.964126E+04   0.717187E+00
  4159   0.933197E+00   0.414893E-01  -0.450874E-01   0.963365E+04   0.716628E+00
  4160   0.931048E+00   0.414043E-01  -0.453216E-01   0.962605E+04   0.716076E+00
  4161   0.928889E+00   0.413174E-01  -0.455541E-01   0.961845E+04   0.715530E+00
  4162   0.926793E+00   0.412288E-01  -0.457852E-01   0.961086E+04   0.714991E+00
  4163   0.924687E+00   0.411376E-01  -0.460131E-01   0.960328E+04   0.714458E+00
  4164   0.922646E+00   0.410453E-01  -0.462389E-01   0.959570E+04   0.713931E+00
  4165   0.920669E+00   0.409520E-01  -0.464632E-01   0.958813E+04   0.713410E+00
  4166   0.918681E+00   0.408562E-01  -0.466839E-01   0.958056E+04   0.712896E+00
  4167   0.916684E+00   0.407578E-01  -0.469024E-01   0.957300E+04   0.712387E+00
  4168   0.914751E+00   0.406598E-01  -0.471182E-01   0.956545E+04   0.711885E+00
  4169   0.912660E+00   0.405586E-01  -0.473319E-01   0.955790E+04   0.711388E+00
  4170   0.910930E+00   0.404571E-01  -0.475414E-01   0.955036E+04   0.710897E+00
  4171   0.909117E+00   0.403530E-01  -0.477474E-01   0.954282E+04   0.710412E+00
  4172   0.907219E+00   0.402479E-01  -0.479516E-01   0.953529E+04   0.709932E+00
  4173   0.905461E+00   0.401403E-01  -0.481524E-01   0.952777E+04   0.709458E+00
  4174   0.903693E+00   0.400316E-01  -0.483484E-01   0.952025E+04   0.708989E+00
  4175   0.901916E+00   0.399219E-01  -0.485419E-01   0.951274E+04   0.708525E+00
  4176   0.900204E+00   0.398105E-01  -0.487321E-01   0.950523E+04   0.708066E+00
  4177   0.898482E+00   0.396972E-01  -0.489185E-01   0.949773E+04   0.707613E+00
  4178   0.896826E+00   0.395830E-01  -0.491009E-01   0.949023E+04   0.707165E+00
  4179   0.895161E+00   0.394662E-01  -0.492795E-01   0.948274E+04   0.706721E+00
  4180   0.893486E+00   0.393484E-01  -0.494543E-01   0.947526E+04   0.706283E+00
  4181   0.891877E+00   0.392288E-01  -0.496245E-01   0.946779E+04   0.705849E+00
  4182   0.890259E+00   0.391075E-01  -0.497911E-01   0.946031E+04   0.705420E+00
  4183   0.888707E+00   0.389852E-01  -0.499532E-01   0.945285E+04   0.704995E+00
  4184   0.887145E+00   0.388619E-01  -0.501117E-01   0.944539E+04   0.704575E+00
  4185   0.885575E+00   0.387368E-01  -0.502659E-01   0.943794E+04   0.704160E+00
  4186   0.884071E+00   0.386107E-01  -0.504157E-01   0.943049E+04   0.703749E+00
  4187   0.882558E+00   0.384828E-01  -0.505613E-01   0.942305E+04   0.703342E+00
  4188   0.881112E+00   0.383547E-01  -0.507027E-01   0.941561E+04   0.702939E+00
  4189   0.879582E+00   0.382242E-01  -0.508384E-01   0.940818E+04   0.702540E+00
  4190   0.878193E+00   0.380926E-01  -0.509707E-01   0.940076E+04   0.702145E+00
  4191   0.876721E+00   0.379600E-01  -0.510974E-01   0.939334E+04   0.701755E+00
  4192   0.875389E+00   0.378264E-01  -0.512193E-01   0.938593E+04   0.701367E+00
  4193   0.873975E+00   0.376896E-01  -0.513380E-01   0.937852E+04   0.700984E+00
  4194   0.872553E+00   0.375533E-01  -0.514512E-01   0.937112E+04   0.700604E+00
  4195   0.871198E+00   0.374175E-01  -0.515590E-01   0.936373E+04   0.700228E+00
  4196   0.869834E+00   0.372800E-01  -0.516621E-01   0.935634E+04   0.699856E+00
  4197   0.868463E+00   0.371400E-01  -0.517607E-01   0.934895E+04   0.699486E+00
  4198   0.867158E+00   0.370006E-01  -0.518547E-01   0.934158E+04   0.699120E+00
  4199   0.865845E+00   0.368586E-01  -0.519427E-01   0.933421E+04   0.698758E+00
  4200   0.864600E+00   0.367164E-01  -0.520263E-01   0.932684E+04   0.698398E+00
  4201   0.863272E+00   0.365726E-01  -0.521047E-01   0.931948E+04   0.698041E+00
  4202   0.862011E+00   0.364292E-01  -0.521786E-01   0.931213E+04   0.697688E+00
  4203   0.860743E+00   0.362841E-01  -0.522460E-01   0.930478E+04   0.697337E+00
  4204   0.859542E+00   0.361380E-01  -0.523097E-01   0.929744E+04   0.696989E+00
  4205   0.858260E+00   0.359916E-01  -0.523683E-01   0.929010E+04   0.696645E+00
  4206   0.856971E+00   0.358435E-01  -0.524210E-01   0.928277E+04   0.696303E+00
  4207   0.855823E+00   0.356951E-01  -0.524687E-01   0.927544E+04   0.695965E+00
  4208   0.854595E+00   0.355472E-01  -0.525106E-01   0.926812E+04   0.695629E+00
  4209   0.853360E+00   0.353968E-01  -0.525474E-01   0.926081E+04   0.695297E+00
  4210   0.852193E+00   0.352468E-01  -0.525785E-01   0.925350E+04   0.694967E+00
  4211   0.850945E+00   0.350958E-01  -0.526060E-01   0.924620E+04   0.694641E+00
  4212   0.849765E+00   0.349438E-01  -0.526264E-01   0.923890E+04   0.694317E+00
  4213   0.848580E+00   0.347914E-01  -0.526417E-01   0.923161E+04   0.693997E+00
  4214   0.847462E+00   0.346387E-01  -0.526521E-01   0.922433E+04   0.693679E+00
  4215   0.846339E+00   0.344850E-01  -0.526567E-01   0.921705E+04   0.693364E+00
  4216   0.845211E+00   0.343316E-01  -0.526557E-01   0.920978E+04   0.693053E+00
  4217   0.844002E+00   0.341765E-01  -0.526498E-01   0.920251E+04   0.692744E+00
  4218   0.842862E+00   0.340217E-01  -0.526382E-01   0.919525E+04   0.692439E+00
  4219   0.841792E+00   0.338658E-01  -0.526210E-01   0.918799E+04   0.692136E+00
  4220   0.840567E+00   0.337103E-01  -0.525990E-01   0.918074E+04   0.691836E+00
  4221   0.839412E+00   0.335545E-01  -0.525705E-01   0.917350E+04   0.691540E+00
  4222   0.838326E+00   0.333982E-01  -0.525373E-01   0.916626E+04   0.691246E+00
  4223   0.837235E+00   0.332401E-01  -0.524999E-01   0.915902E+04   0.690955E+00
  4224   0.836066E+00   0.330832E-01  -0.524563E-01   0.915180E+04   0.690667E+00
  4225   0.834966E+00   0.329258E-01  -0.524071E-01   0.914457E+04   0.690383E+00
  4226   0.833861E+00   0.327680E-01  -0.523517E-01   0.913736E+04   0.690101E+00
  4227   0.832753E+00   0.326105E-01  -0.522923E-01   0.913015E+04   0.689822E+00
  4228   0.831565E+00   0.324526E-01  -0.522273E-01   0.912294E+04   0.689546E+00
  4229   0.830449E+00   0.322936E-01  -0.521569E-01   0.911574E+04   0.689273E+00
  4230   0.829328E+00   0.321349E-01  -0.520818E-01   0.910855E+04   0.689003E+00
  4231   0.828277E+00   0.319772E-01  -0.520004E-01   0.910136E+04   0.688736E+00
  4232   0.827075E+00   0.318183E-01  -0.519152E-01   0.909418E+04   0.688472E+00
  4233   0.826017E+00   0.316598E-01  -0.518238E-01   0.908700E+04   0.688210E+00
  4234   0.824882E+00   0.315022E-01  -0.517277E-01   0.907983E+04   0.687952E+00
  4235   0.823743E+00   0.313427E-01  -0.516255E-01   0.907266E+04   0.687697E+00
  4236   0.822676E+00   0.311843E-01  -0.515202E-01   0.906550E+04   0.687444E+00
  4237   0.821605E+00   0.310268E-01  -0.514080E-01   0.905835E+04   0.687195E+00
  4238   0.820457E+00   0.308681E-01  -0.512920E-01   0.905120E+04   0.686948E+00
  4239   0.819307E+00   0.307104E-01  -0.511714E-01   0.904406E+04   0.686705E+00
  4240   0.818302E+00   0.305530E-01  -0.510455E-01   0.903692E+04   0.686464E+00
  4241   0.817146E+00   0.303950E-01  -0.509144E-01   0.902979E+04   0.686226E+00
  4242   0.815988E+00   0.302380E-01  -0.507794E-01   0.902266E+04   0.685991E+00
  4243   0.814827E+00   0.300798E-01  -0.506399E-01   0.901554E+04   0.685759E+00
  4244   0.813738E+00   0.299232E-01  -0.504952E-01   0.900843E+04   0.685530E+00
  4245   0.812573E+00   0.297669E-01  -0.503475E-01   0.900132E+04   0.685304E+00
  4246   0.811481E+00   0.296107E-01  -0.501939E-01   0.899421E+04   0.685081E+00
  4247   0.810312E+00   0.294548E-01  -0.500365E-01   0.898712E+04   0.684861E+00
  4248   0.809068E+00   0.292991E-01  -0.498747E-01   0.898002E+04   0.684643E+00
  4249   0.807970E+00   0.291442E-01  -0.497092E-01   0.897294E+04   0.684429E+00
  4250   0.806797E+00   0.289896E-01  -0.495394E-01   0.896585E+04   0.684217E+00
  4251   0.805696E+00   0.288366E-01  -0.493651E-01   0.895878E+04   0.684008E+00
  4252   0.804446E+00   0.286838E-01  -0.491872E-01   0.895171E+04   0.683802E+00
  4253   0.803269E+00   0.285303E-01  -0.490056E-01   0.894464E+04   0.683599E+00
  4254   0.802165E+00   0.283778E-01  -0.488196E-01   0.893758E+04   0.683398E+00
  4255   0.800912E+00   0.282269E-01  -0.486298E-01   0.893053E+04   0.683200E+00
  4256   0.799731E+00   0.280761E-01  -0.484364E-01   0.892348E+04   0.683005E+00
  4257   0.798550E+00   0.279254E-01  -0.482393E-01   0.891644E+04   0.682812E+00
  4258   0.797369E+00   0.277756E-01  -0.480384E-01   0.890940E+04   0.682622E+00
  4259   0.796038E+00   0.276274E-01  -0.478337E-01   0.890237E+04   0.682434E+00
  4260   0.794780E+00   0.274792E-01  -0.476261E-01   0.889534E+04   0.682248E+00
  4261   0.793596E+00   0.273319E-01  -0.474146E-01   0.888832E+04   0.682064E+00
  4262   0.792338E+00   0.271847E-01  -0.472001E-01   0.888131E+04   0.681882E+00
  4263   0.791079E+00   0.270390E-01  -0.469818E-01   0.887430E+04   0.681703E+00
  4264   0.789819E+00   0.268941E-01  -0.467612E-01   0.886729E+04   0.681525E+00
  4265   0.788560E+00   0.267500E-01  -0.465360E-01   0.886029E+04   0.681350E+00
  4266   0.787374E+00   0.266068E-01  -0.463077E-01   0.885330E+04   0.681176E+00
  4267   0.786040E+00   0.264642E-01  -0.460777E-01   0.884631E+04   0.681004E+00
  4268   0.784780E+00   0.263225E-01  -0.458439E-01   0.883933E+04   0.680834E+00
  4269   0.783446E+00   0.261815E-01  -0.456077E-01   0.883235E+04   0.680665E+00
  4270   0.782186E+00   0.260420E-01  -0.453683E-01   0.882538E+04   0.680498E+00
  4271   0.780926E+00   0.259026E-01  -0.451265E-01   0.881841E+04   0.680333E+00
  4272   0.779593E+00   0.257638E-01  -0.448808E-01   0.881145E+04   0.680169E+00
  4273   0.778259E+00   0.256288E-01  -0.446333E-01   0.880450E+04   0.680006E+00
  4274   0.776926E+00   0.254930E-01  -0.443842E-01   0.879755E+04   0.679844E+00
  4275   0.775594E+00   0.253579E-01  -0.441310E-01   0.879060E+04   0.679684E+00
  4276   0.774261E+00   0.252250E-01  -0.438769E-01   0.878366E+04   0.679525E+00
  4277   0.772856E+00   0.250921E-01  -0.436202E-01   0.877673E+04   0.679367E+00
  4278   0.771451E+00   0.249605E-01  -0.433618E-01   0.876980E+04   0.679210E+00
  4279   0.770121E+00   0.248297E-01  -0.431009E-01   0.876288E+04   0.679054E+00
  4280   0.768717E+00   0.247010E-01  -0.428381E-01   0.875596E+04   0.678899E+00
  4281   0.767315E+00   0.245745E-01  -0.425735E-01   0.874905E+04   0.678745E+00
  4282   0.765839E+00   0.244479E-01  -0.423071E-01   0.874214E+04   0.678591E+00
  4283   0.764439E+00   0.243219E-01  -0.420388E-01   0.873524E+04   0.678438E+00
  4284   0.763039E+00   0.241966E-01  -0.417687E-01   0.872835E+04   0.678286E+00
  4285   0.761641E+00   0.240734E-01  -0.414974E-01   0.872146E+04   0.678134E+00
  4286   0.760096E+00   0.239501E-01  -0.412250E-01   0.871457E+04   0.677983E+00
  4287   0.758700E+00   0.238288E-01  -0.409500E-01   0.870769E+04   0.677832E+00
  4288   0.757232E+00   0.237089E-01  -0.406745E-01   0.870082E+04   0.677681E+00
  4289   0.755691E+00   0.235904E-01  -0.403978E-01   0.869395E+04   0.677531E+00
  4290   0.754226E+00   0.234732E-01  -0.401200E-01   0.868708E+04   0.677381E+00
  4291   0.752762E+00   0.233566E-01  -0.398409E-01   0.868022E+04   0.677231E+00
  4292   0.751226E+00   0.232420E-01  -0.395621E-01   0.867337E+04   0.677081E+00
  4293   0.749766E+00   0.231280E-01  -0.392806E-01   0.866652E+04   0.676931E+00
  4294   0.748233E+00   0.230160E-01  -0.390000E-01   0.865968E+04   0.676780E+00
  4295   0.746703E+00   0.229054E-01  -0.387189E-01   0.865285E+04   0.676630E+00
  4296   0.745174E+00   0.227952E-01  -0.384358E-01   0.864601E+04   0.676480E+00
  4297   0.743648E+00   0.226864E-01  -0.381529E-01   0.863919E+04   0.676329E+00
  4298   0.742124E+00   0.225788E-01  -0.378702E-01   0.863237E+04   0.676178E+00
  4299   0.740453E+00   0.224732E-01  -0.375862E-01   0.862555E+04   0.676026E+00
  4300   0.738934E+00   0.223688E-01  -0.373030E-01   0.861874E+04   0.675874E+00
  4301   0.737342E+00   0.222650E-01  -0.370193E-01   0.861193E+04   0.675721E+00
  4302   0.735753E+00   0.221631E-01  -0.367356E-01   0.860514E+04   0.675568E+00
  4303   0.734166E+00   0.220625E-01  -0.364514E-01   0.859834E+04   0.675414E+00
  4304   0.732582E+00   0.219631E-01  -0.361686E-01   0.859155E+04   0.675259E+00
  4305   0.731000E+00   0.218642E-01  -0.358845E-01   0.858477E+04   0.675104E+00
  4306   0.729346E+00   0.217680E-01  -0.356018E-01   0.857799E+04   0.674948E+00
  4307   0.727694E+00   0.216723E-01  -0.353184E-01   0.857122E+04   0.674791E+00
  4308   0.726045E+00   0.215786E-01  -0.350372E-01   0.856445E+04   0.674633E+00
  4309   0.724398E+00   0.214853E-01  -0.347552E-01   0.855768E+04   0.674475E+00
