#    L    TT             EE             TE             PP             TP          
  3953   0.274624E+01   0.852619E-01  -0.164578E+00   0.114144E+05   0.912421E+00
  3954   0.274052E+01   0.847852E-01  -0.163462E+00   0.114054E+05   0.910849E+00
  3955   0.273471E+01   0.843314E-01  -0.162337E+00   0.113963E+05   0.909276E+00
  3956   0.272882E+01   0.838781E-01  -0.161204E+00   0.113873E+05   0.907703E+00
  3957   0.272293E+01   0.834329E-01  -0.160062E+00   0.113783E+05   0.906128E+00
  3958   0.271688E+01   0.829883E-01  -0.158897E+00   0.113693E+05   0.904553E+00
  3959   0.271081E+01   0.825406E-01  -0.157730E+00   0.113603E+05   0.902977E+00
  3960   0.270474E+01   0.821016E-01  -0.156570E+00   0.113513E+05   0.901401E+00
  3961   0.269859E+01   0.816692E-01  -0.155394E+00   0.113423E+05   0.899823E+00
  3962   0.269243E+01   0.812404E-01  -0.154194E+00   0.113333E+05   0.898246E+00
  3963   0.268619E+01   0.808189E-01  -0.152994E+00   0.113244E+05   0.896668E+00
  3964   0.267994E+01   0.803988E-01  -0.151800E+00   0.113154E+05   0.895089E+00
  3965   0.267361E+01   0.799785E-01  -0.150598E+00   0.113065E+05   0.893510E+00
  3966   0.266719E+01   0.795663E-01  -0.149388E+00   0.112975E+05   0.891931E+00
  3967   0.266077E+01   0.791622E-01  -0.148162E+00   0.112886E+05   0.890351E+00
  3968   0.265426E+01   0.787512E-01  -0.146943E+00   0.112796E+05   0.888771E+00
  3969   0.264768E+01   0.783491E-01  -0.145716E+00   0.112707E+05   0.887191E+00
  3970   0.264116E+01   0.779536E-01  -0.144481E+00   0.112618E+05   0.885610E+00
  3971   0.263448E+01   0.775609E-01  -0.143245E+00   0.112529E+05   0.884030E+00
  3972   0.262779E+01   0.771726E-01  -0.142002E+00   0.112440E+05   0.882449E+00
  3973   0.262103E+01   0.767886E-01  -0.140758E+00   0.112351E+05   0.880868E+00
  3974   0.261426E+01   0.764098E-01  -0.139506E+00   0.112262E+05   0.879288E+00
  3975   0.260740E+01   0.760361E-01  -0.138254E+00   0.112173E+05   0.877707E+00
  3976   0.260061E+01   0.756660E-01  -0.137002E+00   0.112085E+05   0.876126E+00
  3977   0.259359E+01   0.753018E-01  -0.135749E+00   0.111996E+05   0.874546E+00
  3978   0.258672E+01   0.749419E-01  -0.134482E+00   0.111907E+05   0.872965E+00
  3979   0.257961E+01   0.745865E-01  -0.133229E+00   0.111819E+05   0.871385E+00
  3980   0.257257E+01   0.742369E-01  -0.131962E+00   0.111730E+05   0.869805E+00
  3981   0.256545E+01   0.738910E-01  -0.130709E+00   0.111642E+05   0.868226E+00
  3982   0.255825E+01   0.735502E-01  -0.129449E+00   0.111554E+05   0.866646E+00
  3983   0.255111E+01   0.732138E-01  -0.128181E+00   0.111465E+05   0.865067E+00
  3984   0.254382E+01   0.728826E-01  -0.126922E+00   0.111377E+05   0.863489E+00
  3985   0.253652E+01   0.725565E-01  -0.125662E+00   0.111289E+05   0.861911E+00
  3986   0.252922E+01   0.722349E-01  -0.124403E+00   0.111201E+05   0.860333E+00
  3987   0.252183E+01   0.719184E-01  -0.123144E+00   0.111113E+05   0.858756E+00
  3988   0.251437E+01   0.716077E-01  -0.121892E+00   0.111025E+05   0.857180E+00
  3989   0.250697E+01   0.713008E-01  -0.120634E+00   0.110938E+05   0.855604E+00
  3990   0.249949E+01   0.709991E-01  -0.119384E+00   0.110850E+05   0.854029E+00
  3991   0.249193E+01   0.707025E-01  -0.118127E+00   0.110762E+05   0.852454E+00
  3992   0.248436E+01   0.704111E-01  -0.116885E+00   0.110675E+05   0.850881E+00
  3993   0.247672E+01   0.701256E-01  -0.115644E+00   0.110587E+05   0.849308E+00
  3994   0.246914E+01   0.698438E-01  -0.114411E+00   0.110500E+05   0.847736E+00
  3995   0.246140E+01   0.695679E-01  -0.113178E+00   0.110412E+05   0.846165E+00
  3996   0.245366E+01   0.692972E-01  -0.111939E+00   0.110325E+05   0.844594E+00
  3997   0.244591E+01   0.690303E-01  -0.110709E+00   0.110238E+05   0.843025E+00
  3998   0.243801E+01   0.687700E-01  -0.109509E+00   0.110151E+05   0.841457E+00
  3999   0.243018E+01   0.685141E-01  -0.108295E+00   0.110063E+05   0.839890E+00
  4000   0.242234E+01   0.682635E-01  -0.107067E+00   0.109976E+05   0.838324E+00
  4001   0.241442E+01   0.680173E-01  -0.105870E+00   0.109889E+05   0.836759E+00
  4002   0.240657E+01   0.677779E-01  -0.104666E+00   0.109803E+05   0.835196E+00
  4003   0.239857E+01   0.675428E-01  -0.103479E+00   0.109716E+05   0.833634E+00
  4004   0.239056E+01   0.673115E-01  -0.102292E+00   0.109629E+05   0.832073E+00
  4005   0.238262E+01   0.670861E-01  -0.101115E+00   0.109542E+05   0.830514E+00
  4006   0.237459E+01   0.668658E-01  -0.999380E-01   0.109456E+05   0.828957E+00
  4007   0.236642E+01   0.666500E-01  -0.987848E-01   0.109369E+05   0.827401E+00
  4008   0.235832E+01   0.664393E-01  -0.976106E-01   0.109283E+05   0.825848E+00
  4009   0.235013E+01   0.662337E-01  -0.964674E-01   0.109196E+05   0.824296E+00
  4010   0.234202E+01   0.660333E-01  -0.953254E-01   0.109110E+05   0.822747E+00
  4011   0.233375E+01   0.658373E-01  -0.942144E-01   0.109024E+05   0.821200E+00
  4012   0.232555E+01   0.656471E-01  -0.930974E-01   0.108938E+05   0.819655E+00
  4013   0.231735E+01   0.654606E-01  -0.919891E-01   0.108852E+05   0.818113E+00
  4014   0.230915E+01   0.652792E-01  -0.908896E-01   0.108766E+05   0.816574E+00
  4015   0.230086E+01   0.651028E-01  -0.897989E-01   0.108680E+05   0.815037E+00
  4016   0.229258E+01   0.649308E-01  -0.887171E-01   0.108594E+05   0.813503E+00
  4017   0.228429E+01   0.647632E-01  -0.876442E-01   0.108508E+05   0.811972E+00
  4018   0.227599E+01   0.646006E-01  -0.865876E-01   0.108422E+05   0.810445E+00
  4019   0.226762E+01   0.644423E-01  -0.855399E-01   0.108336E+05   0.808920E+00
  4020   0.225925E+01   0.642891E-01  -0.844938E-01   0.108251E+05   0.807399E+00
  4021   0.225087E+01   0.641402E-01  -0.834641E-01   0.108165E+05   0.805881E+00
  4022   0.224256E+01   0.639941E-01  -0.824508E-01   0.108080E+05   0.804367E+00
  4023   0.223411E+01   0.638537E-01  -0.814465E-01   0.107994E+05   0.802856E+00
  4024   0.222572E+01   0.637184E-01  -0.804365E-01   0.107909E+05   0.801349E+00
  4025   0.221733E+01   0.635867E-01  -0.794637E-01   0.107824E+05   0.799846E+00
  4026   0.220887E+01   0.634621E-01  -0.784941E-01   0.107738E+05   0.798348E+00
  4027   0.220033E+01   0.633381E-01  -0.775277E-01   0.107653E+05   0.796853E+00
  4028   0.219194E+01   0.632206E-01  -0.765809E-01   0.107568E+05   0.795362E+00
  4029   0.218347E+01   0.631058E-01  -0.756521E-01   0.107483E+05   0.793876E+00
  4030   0.217499E+01   0.629968E-01  -0.747259E-01   0.107398E+05   0.792394E+00
  4031   0.216660E+01   0.628897E-01  -0.738186E-01   0.107313E+05   0.790917E+00
  4032   0.215805E+01   0.627884E-01  -0.729220E-01   0.107229E+05   0.789444E+00
  4033   0.214965E+01   0.626897E-01  -0.720361E-01   0.107144E+05   0.787977E+00
  4034   0.214117E+01   0.625960E-01  -0.711686E-01   0.107059E+05   0.786514E+00
  4035   0.213277E+01   0.625050E-01  -0.703103E-01   0.106975E+05   0.785056E+00
  4036   0.212429E+01   0.624190E-01  -0.694673E-01   0.106890E+05   0.783603E+00
  4037   0.211582E+01   0.623356E-01  -0.686382E-01   0.106806E+05   0.782156E+00
  4038   0.210734E+01   0.622564E-01  -0.678229E-01   0.106721E+05   0.780714E+00
  4039   0.209893E+01   0.621814E-01  -0.670223E-01   0.106637E+05   0.779278E+00
  4040   0.209046E+01   0.621090E-01  -0.662356E-01   0.106553E+05   0.777847E+00
  4041   0.208205E+01   0.620400E-01  -0.654621E-01   0.106469E+05   0.776421E+00
  4042   0.207365E+01   0.619752E-01  -0.647033E-01   0.106384E+05   0.775002E+00
  4043   0.206525E+01   0.619138E-01  -0.639593E-01   0.106300E+05   0.773588E+00
  4044   0.205684E+01   0.618549E-01  -0.632300E-01   0.106216E+05   0.772181E+00
  4045   0.204837E+01   0.617995E-01  -0.625147E-01   0.106133E+05   0.770780E+00
  4046   0.204004E+01   0.617474E-01  -0.618143E-01   0.106049E+05   0.769385E+00
  4047   0.203164E+01   0.616987E-01  -0.611287E-01   0.105965E+05   0.767996E+00
  4048   0.202332E+01   0.616533E-01  -0.604580E-01   0.105881E+05   0.766614E+00
  4049   0.201492E+01   0.616105E-01  -0.598021E-01   0.105798E+05   0.765239E+00
  4050   0.200660E+01   0.615710E-01  -0.591619E-01   0.105714E+05   0.763870E+00
  4051   0.199828E+01   0.615334E-01  -0.585359E-01   0.105631E+05   0.762508E+00
  4052   0.199011E+01   0.614991E-01  -0.579263E-01   0.105547E+05   0.761153E+00
  4053   0.198186E+01   0.614673E-01  -0.573302E-01   0.105464E+05   0.759805E+00
  4054   0.197348E+01   0.614381E-01  -0.567504E-01   0.105380E+05   0.758464E+00
  4055   0.196524E+01   0.614114E-01  -0.561854E-01   0.105297E+05   0.757129E+00
  4056   0.195700E+01   0.613880E-01  -0.556354E-01   0.105214E+05   0.755801E+00
  4057   0.194884E+01   0.613664E-01  -0.551009E-01   0.105131E+05   0.754480E+00
  4058   0.194061E+01   0.613479E-01  -0.545798E-01   0.105048E+05   0.753166E+00
  4059   0.193246E+01   0.613313E-01  -0.540765E-01   0.104965E+05   0.751858E+00
  4060   0.192430E+01   0.613163E-01  -0.535894E-01   0.104882E+05   0.750557E+00
  4061   0.191623E+01   0.613039E-01  -0.531149E-01   0.104799E+05   0.749263E+00
  4062   0.190816E+01   0.612939E-01  -0.526559E-01   0.104716E+05   0.747976E+00
  4063   0.190009E+01   0.612856E-01  -0.522124E-01   0.104634E+05   0.746695E+00
  4064   0.189202E+01   0.612789E-01  -0.517836E-01   0.104551E+05   0.745421E+00
  4065   0.188410E+01   0.612740E-01  -0.513703E-01   0.104468E+05   0.744154E+00
  4066   0.187612E+01   0.612714E-01  -0.509710E-01   0.104386E+05   0.742893E+00
  4067   0.186821E+01   0.612705E-01  -0.505878E-01   0.104304E+05   0.741639E+00
  4068   0.186030E+01   0.612706E-01  -0.502186E-01   0.104221E+05   0.740392E+00
  4069   0.185248E+01   0.612722E-01  -0.498648E-01   0.104139E+05   0.739151E+00
  4070   0.184465E+01   0.612762E-01  -0.495248E-01   0.104057E+05   0.737917E+00
  4071   0.183691E+01   0.612803E-01  -0.491995E-01   0.103974E+05   0.736689E+00
  4072   0.182909E+01   0.612868E-01  -0.488903E-01   0.103892E+05   0.735468E+00
  4073   0.182143E+01   0.612949E-01  -0.485950E-01   0.103810E+05   0.734254E+00
  4074   0.181362E+01   0.613030E-01  -0.483127E-01   0.103728E+05   0.733046E+00
  4075   0.180597E+01   0.613127E-01  -0.480465E-01   0.103646E+05   0.731845E+00
  4076   0.179839E+01   0.613240E-01  -0.477949E-01   0.103565E+05   0.730650E+00
  4077   0.179082E+01   0.613353E-01  -0.475577E-01   0.103483E+05   0.729462E+00
  4078   0.178325E+01   0.613481E-01  -0.473337E-01   0.103401E+05   0.728280E+00
  4079   0.177576E+01   0.613610E-01  -0.471233E-01   0.103319E+05   0.727105E+00
  4080   0.176827E+01   0.613754E-01  -0.469282E-01   0.103238E+05   0.725936E+00
  4081   0.176087E+01   0.613898E-01  -0.467461E-01   0.103156E+05   0.724773E+00
  4082   0.175354E+01   0.614049E-01  -0.465784E-01   0.103075E+05   0.723618E+00
  4083   0.174615E+01   0.614208E-01  -0.464237E-01   0.102993E+05   0.722468E+00
  4084   0.173890E+01   0.614374E-01  -0.462835E-01   0.102912E+05   0.721325E+00
  4085   0.173159E+01   0.614539E-01  -0.461561E-01   0.102831E+05   0.720188E+00
  4086   0.172443E+01   0.614704E-01  -0.460417E-01   0.102750E+05   0.719058E+00
  4087   0.171728E+01   0.614876E-01  -0.459401E-01   0.102669E+05   0.717934E+00
  4088   0.171028E+01   0.615047E-01  -0.458536E-01   0.102588E+05   0.716817E+00
  4089   0.170322E+01   0.615218E-01  -0.457793E-01   0.102507E+05   0.715706E+00
  4090   0.169616E+01   0.615395E-01  -0.457149E-01   0.102426E+05   0.714601E+00
  4091   0.168918E+01   0.615570E-01  -0.456640E-01   0.102345E+05   0.713503E+00
  4092   0.168227E+01   0.615738E-01  -0.456266E-01   0.102264E+05   0.712411E+00
  4093   0.167531E+01   0.615918E-01  -0.456021E-01   0.102183E+05   0.711325E+00
  4094   0.166849E+01   0.616076E-01  -0.455889E-01   0.102103E+05   0.710246E+00
  4095   0.166176E+01   0.616246E-01  -0.455884E-01   0.102022E+05   0.709173E+00
  4096   0.165496E+01   0.616408E-01  -0.455992E-01   0.101941E+05   0.708106E+00
  4097   0.164831E+01   0.616560E-01  -0.456213E-01   0.101861E+05   0.707045E+00
  4098   0.164174E+01   0.616711E-01  -0.456568E-01   0.101781E+05   0.705991E+00
  4099   0.163511E+01   0.616852E-01  -0.457013E-01   0.101700E+05   0.704943E+00
  4100   0.162856E+01   0.616991E-01  -0.457592E-01   0.101620E+05   0.703901E+00
  4101   0.162209E+01   0.617120E-01  -0.458269E-01   0.101540E+05   0.702865E+00
  4102   0.161569E+01   0.617248E-01  -0.459064E-01   0.101459E+05   0.701836E+00
  4103   0.160931E+01   0.617358E-01  -0.459971E-01   0.101379E+05   0.700813E+00
  4104   0.160301E+01   0.617458E-01  -0.460974E-01   0.101299E+05   0.699796E+00
  4105   0.159679E+01   0.617549E-01  -0.462072E-01   0.101219E+05   0.698786E+00
  4106   0.159050E+01   0.617637E-01  -0.463280E-01   0.101140E+05   0.697782E+00
  4107   0.158444E+01   0.617708E-01  -0.464599E-01   0.101060E+05   0.696785E+00
  4108   0.157831E+01   0.617776E-01  -0.466004E-01   0.100980E+05   0.695794E+00
  4109   0.157227E+01   0.617813E-01  -0.467504E-01   0.100900E+05   0.694810E+00
  4110   0.156630E+01   0.617854E-01  -0.469105E-01   0.100821E+05   0.693833E+00
  4111   0.156035E+01   0.617885E-01  -0.470785E-01   0.100741E+05   0.692862E+00
  4112   0.155447E+01   0.617898E-01  -0.472559E-01   0.100661E+05   0.691899E+00
  4113   0.154867E+01   0.617894E-01  -0.474425E-01   0.100582E+05   0.690942E+00
  4114   0.154289E+01   0.617879E-01  -0.476369E-01   0.100503E+05   0.689992E+00
  4115   0.153718E+01   0.617847E-01  -0.478405E-01   0.100423E+05   0.689049E+00
  4116   0.153155E+01   0.617805E-01  -0.480511E-01   0.100344E+05   0.688113E+00
  4117   0.152593E+01   0.617745E-01  -0.482701E-01   0.100265E+05   0.687185E+00
  4118   0.152047E+01   0.617667E-01  -0.484975E-01   0.100186E+05   0.686263E+00
  4119   0.151486E+01   0.617579E-01  -0.487318E-01   0.100107E+05   0.685349E+00
  4120   0.150949E+01   0.617465E-01  -0.489736E-01   0.100028E+05   0.684441E+00
  4121   0.150412E+01   0.617341E-01  -0.492215E-01   0.999486E+04   0.683542E+00
  4122   0.149875E+01   0.617199E-01  -0.494769E-01   0.998697E+04   0.682649E+00
  4123   0.149347E+01   0.617031E-01  -0.497390E-01   0.997909E+04   0.681764E+00
  4124   0.148827E+01   0.616846E-01  -0.500078E-01   0.997121E+04   0.680887E+00
  4125   0.148308E+01   0.616649E-01  -0.502817E-01   0.996334E+04   0.680017E+00
  4126   0.147797E+01   0.616435E-01  -0.505623E-01   0.995548E+04   0.679154E+00
  4127   0.147293E+01   0.616194E-01  -0.508480E-01   0.994762E+04   0.678300E+00
  4128   0.146798E+01   0.615936E-01  -0.511403E-01   0.993977E+04   0.677453E+00
  4129   0.146289E+01   0.615659E-01  -0.514368E-01   0.993193E+04   0.676613E+00
  4130   0.145803E+01   0.615356E-01  -0.517391E-01   0.992409E+04   0.675782E+00
  4131   0.145317E+01   0.615035E-01  -0.520457E-01   0.991626E+04   0.674958E+00
  4132   0.144840E+01   0.614696E-01  -0.523564E-01   0.990843E+04   0.674142E+00
  4133   0.144370E+01   0.614330E-01  -0.526727E-01   0.990061E+04   0.673335E+00
  4134   0.143902E+01   0.613939E-01  -0.529925E-01   0.989280E+04   0.672535E+00
  4135   0.143434E+01   0.613536E-01  -0.533163E-01   0.988499E+04   0.671744E+00
  4136   0.142981E+01   0.613108E-01  -0.536434E-01   0.987719E+04   0.670960E+00
  4137   0.142537E+01   0.612653E-01  -0.539746E-01   0.986939E+04   0.670185E+00
  4138   0.142086E+01   0.612180E-01  -0.543090E-01   0.986160E+04   0.669418E+00
  4139   0.141650E+01   0.611680E-01  -0.546459E-01   0.985382E+04   0.668659E+00
  4140   0.141215E+01   0.611161E-01  -0.549866E-01   0.984605E+04   0.667909E+00
  4141   0.140781E+01   0.610617E-01  -0.553291E-01   0.983828E+04   0.667167E+00
  4142   0.140362E+01   0.610046E-01  -0.556746E-01   0.983051E+04   0.666434E+00
  4143   0.139944E+01   0.609455E-01  -0.560225E-01   0.982275E+04   0.665709E+00
  4144   0.139527E+01   0.608831E-01  -0.563720E-01   0.981500E+04   0.664993E+00
  4145   0.139125E+01   0.608196E-01  -0.567229E-01   0.980726E+04   0.664285E+00
  4146   0.138723E+01   0.607526E-01  -0.570754E-01   0.979952E+04   0.663586E+00
  4147   0.138323E+01   0.606830E-01  -0.574293E-01   0.979178E+04   0.662896E+00
  4148   0.137931E+01   0.606107E-01  -0.577839E-01   0.978406E+04   0.662215E+00
  4149   0.137546E+01   0.605373E-01  -0.581398E-01   0.977634E+04   0.661542E+00
  4150   0.137163E+01   0.604597E-01  -0.584957E-01   0.976862E+04   0.660879E+00
  4151   0.136787E+01   0.603809E-01  -0.588528E-01   0.976091E+04   0.660224E+00
  4152   0.136412E+01   0.602987E-01  -0.592098E-01   0.975321E+04   0.659578E+00
  4153   0.136045E+01   0.602145E-01  -0.595673E-01   0.974551E+04   0.658941E+00
  4154   0.135679E+01   0.601270E-01  -0.599245E-01   0.973782E+04   0.658313E+00
  4155   0.135329E+01   0.600375E-01  -0.602808E-01   0.973014E+04   0.657693E+00
  4156   0.134971E+01   0.599447E-01  -0.606368E-01   0.972246E+04   0.657082E+00
  4157   0.134622E+01   0.598506E-01  -0.609925E-01   0.971479E+04   0.656480E+00
  4158   0.134280E+01   0.597532E-01  -0.613471E-01   0.970712E+04   0.655885E+00
  4159   0.133939E+01   0.596531E-01  -0.617014E-01   0.969946E+04   0.655299E+00
  4160   0.133607E+01   0.595512E-01  -0.620531E-01   0.969181E+04   0.654721E+00
  4161   0.133275E+01   0.594466E-01  -0.624037E-01   0.968416E+04   0.654151E+00
  4162   0.132950E+01   0.593393E-01  -0.627531E-01   0.967652E+04   0.653589E+00
  4163   0.132627E+01   0.592287E-01  -0.630999E-01   0.966888E+04   0.653035E+00
  4164   0.132311E+01   0.591163E-01  -0.634448E-01   0.966125E+04   0.652489E+00
  4165   0.132003E+01   0.590019E-01  -0.637884E-01   0.965363E+04   0.651951E+00
  4166   0.131696E+01   0.588842E-01  -0.641286E-01   0.964601E+04   0.651420E+00
  4167   0.131390E+01   0.587631E-01  -0.644668E-01   0.963840E+04   0.650896E+00
  4168   0.131091E+01   0.586416E-01  -0.648023E-01   0.963079E+04   0.650380E+00
  4169   0.130778E+01   0.585161E-01  -0.651357E-01   0.962320E+04   0.649872E+00
  4170   0.130503E+01   0.583894E-01  -0.654648E-01   0.961560E+04   0.649370E+00
  4171   0.130220E+01   0.582594E-01  -0.657904E-01   0.960801E+04   0.648876E+00
  4172   0.129931E+01   0.581276E-01  -0.661138E-01   0.960043E+04   0.648389E+00
  4173   0.129657E+01   0.579924E-01  -0.664337E-01   0.959286E+04   0.647909E+00
  4174   0.129384E+01   0.578554E-01  -0.667484E-01   0.958529E+04   0.647435E+00
  4175   0.129111E+01   0.577165E-01  -0.670603E-01   0.957772E+04   0.646969E+00
  4176   0.128846E+01   0.575751E-01  -0.673685E-01   0.957017E+04   0.646509E+00
  4177   0.128581E+01   0.574310E-01  -0.676722E-01   0.956262E+04   0.646056E+00
  4178   0.128324E+01   0.572852E-01  -0.679715E-01   0.955507E+04   0.645609E+00
  4179   0.128068E+01   0.571361E-01  -0.682663E-01   0.954753E+04   0.645168E+00
  4180   0.127812E+01   0.569851E-01  -0.685567E-01   0.954000E+04   0.644734E+00
  4181   0.127563E+01   0.568316E-01  -0.688417E-01   0.953247E+04   0.644307E+00
  4182   0.127316E+01   0.566755E-01  -0.691223E-01   0.952495E+04   0.643885E+00
  4183   0.127076E+01   0.565176E-01  -0.693975E-01   0.951743E+04   0.643469E+00
  4184   0.126836E+01   0.563579E-01  -0.696681E-01   0.950992E+04   0.643060E+00
  4185   0.126597E+01   0.561957E-01  -0.699334E-01   0.950242E+04   0.642656E+00
  4186   0.126365E+01   0.560316E-01  -0.701934E-01   0.949492E+04   0.642258E+00
  4187   0.126134E+01   0.558651E-01  -0.704479E-01   0.948743E+04   0.641866E+00
  4188   0.125911E+01   0.556975E-01  -0.706971E-01   0.947994E+04   0.641479E+00
  4189   0.125681E+01   0.555266E-01  -0.709393E-01   0.947246E+04   0.641098E+00
  4190   0.125465E+01   0.553540E-01  -0.711768E-01   0.946499E+04   0.640723E+00
  4191   0.125243E+01   0.551795E-01  -0.714074E-01   0.945752E+04   0.640352E+00
